_dataset,actionability_score,activity_tags,address,aggregator_domain,ai_source_file,ai_source_kind,ai_source_record_id,candidate_id,candidate_status,capacity_max_detected,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,email_questions,evidence_text,fit_beyond_score,formal_completeness_score,formal_extraction_status,formal_scrape_checked_at,formal_scrape_content_type,geo_status,is_aggregator,last_seen_at,lat,lon,missing_formal_fields,name,observation_count,page_type,price_score,price_text,rental_decision_needed,rental_email_question,rental_negative_signals,rental_positive_signals,rental_possible_confidence,rental_possible_status,source_confidence,source_domain,source_reliability,source_url,space_tags,specific_rental_page_url,website
candidate,85,,,,ai_classify_retry_chunk_1_1.jsonl,single,obs_legacy-source-records_bfff00c83a,obs_legacy-source-records_bfff00c83a,to_contact,0,non indiqué,third party directory profile,,0.75,,,eightball_studios_,77,"Fiche annuaire d'un lieu unique qui mentionne explicitement des studios de répétition en location horaire et une salle de concert, mais sans adresse complète ni tarifs dans l'extrait.","city, email, phone, postal_code","Fiche annuaire d'un lieu unique qui mentionne explicitement des studios de répétition en location horaire et une salle de concert, mais sans adresse complète ni tarifs dans l'extrait.",85,4/8,ai_adaptive_extracted,2026-06-20,third_party_directory_profile,in_scope,no,2026-06-20,,,"city, email, phone, postal_code",Eightball-studios,1,third_party_directory_profile,0,non indiqué,no,,,"Fiche annuaire d'un lieu unique qui mentionne explicitement des studios de répétition en location horaire et une salle de concert, mais sans adresse complète ni tarifs dans l'extrait.",0.85,possible,0.75,easyzic.com,S3,"https://www.easyzic.com/annuaire/etablissements/eightball-studios,354697.html",,"https://www.easyzic.com/annuaire/etablissements/eightball-studios,354697.html","https://www.easyzic.com/annuaire/etablissements/eightball-studios,354697.html"
candidate,65,,,,ai_classify_retry_chunk_1_1.jsonl,single,obs_legacy-source-records_70ed5172d6,obs_legacy-source-records_70ed5172d6,new,0,non indiqué,third party directory profile,,0.75,,,studio_scotina_,77,Fiche annuaire pour un studio d'enregistrement unique; l'extrait décrit des prestations mais pas une location de salle.,"city, email, phone, postal_code, rental_page_url",Fiche annuaire pour un studio d'enregistrement unique; l'extrait décrit des prestations mais pas une location de salle.,65,3/8,ai_adaptive_extracted,2026-06-20,third_party_directory_profile,in_scope,no,2026-06-20,48.38119,2.94526,"city, email, phone, postal_code, rental_page_url",Studio scotina,1,third_party_directory_profile,0,non indiqué,yes,Fiche annuaire pour un studio d'enregistrement unique; l'extrait décrit des prestations mais pas une location de salle.,,,0.55,unclear,0.75,easyzic.com,S3,"https://www.easyzic.com/annuaire/etablissements/studio-scotina,307266.html",,,"https://www.easyzic.com/annuaire/etablissements/studio-scotina,307266.html"
candidate,73,,,,ai_classify_retry_chunk_1_1.jsonl,single,obs_legacy-source-records_4c48afa030,obs_legacy-source-records_4c48afa030,new,0,non indiqué,third party directory profile,,0.75,,+33 6.70.24.39.24,studio_la_voute_,77,Fiche annuaire avec adresse et téléphone pour un studio d'enregistrement; pas d'offre explicite de location de salle dans l'extrait.,"city, email, rental_page_url",Fiche annuaire avec adresse et téléphone pour un studio d'enregistrement; pas d'offre explicite de location de salle dans l'extrait.,73,5/8,ai_adaptive_extracted,2026-06-20,third_party_directory_profile,in_scope,no,2026-06-20,,,"city, email, rental_page_url",Studio la voute,1,third_party_directory_profile,0,non indiqué,yes,Fiche annuaire avec adresse et téléphone pour un studio d'enregistrement; pas d'offre explicite de location de salle dans l'extrait.,,,0.55,unclear,0.75,easyzic.com,S3,"https://www.easyzic.com/annuaire/etablissements/studio-la-voute,330864.html",,,"https://www.easyzic.com/annuaire/etablissements/studio-la-voute,330864.html"
candidate,65,,,,ai_classify_retry_chunk_1_1.jsonl,single,obs_legacy-source-records_049b74aeae,obs_legacy-source-records_049b74aeae,new,0,non indiqué,third party directory profile,,0.75,,,studio_1_song_,77,Fiche annuaire pour un studio d'enregistrement proposant une prestation d'enregistrement; pas une page de location de salle.,"city, email, phone, postal_code, rental_page_url",Fiche annuaire pour un studio d'enregistrement proposant une prestation d'enregistrement; pas une page de location de salle.,65,3/8,ai_adaptive_extracted,2026-06-20,third_party_directory_profile,in_scope,no,2026-06-20,,,"city, email, phone, postal_code, rental_page_url",Studio 1 Song,1,third_party_directory_profile,0,non indiqué,yes,Fiche annuaire pour un studio d'enregistrement proposant une prestation d'enregistrement; pas une page de location de salle.,,,0.55,unclear,0.75,easyzic.com,S3,"https://www.easyzic.com/annuaire/etablissements/studio-1-song,322940.html",,,"https://www.easyzic.com/annuaire/etablissements/studio-1-song,322940.html"
candidate,85,,,,ai_classify_retry_chunk_1_1.jsonl,single,obs_legacy-source-records_dff8259faf,obs_legacy-source-records_dff8259faf,to_contact,0,non indiqué,third party directory profile,,0.75,,,studio_d_enregistrement_age_of_sound_,77,Fiche annuaire d'un studio unique avec tarifs par journée/week-end pour l'utilisation/prestation studio; assimilable à une page locative bien que l'adresse/contact soient incomplets.,"city, email, phone, postal_code",Fiche annuaire d'un studio unique avec tarifs par journée/week-end pour l'utilisation/prestation studio; assimilable à une page locative bien que l'adresse/contact soient incomplets.,85,4/8,ai_adaptive_extracted,2026-06-20,third_party_directory_profile,in_scope,no,2026-06-20,48.691511,3.081852,"city, email, phone, postal_code",STUDIO d'ENREGISTREMENT AGE OF SOUND,1,third_party_directory_profile,0,"journée 300 €, 2 jours 500 €, 3 jours 700 €, 4 jours 900 €, 5 jours 1000 €, forfait week-end 500 €, mixage 75 €/titre ou 200 €/journée; devis sur demande",no,,,Fiche annuaire d'un studio unique avec tarifs par journée/week-end pour l'utilisation/prestation studio; assimilable à une page locative bien que l'adresse/contact soient incomplets.,0.85,possible,0.75,easyzic.com,S3,"https://www.easyzic.com/annuaire/etablissements/studio-d-enregistrement-age-of-sound,205133.html",,"https://www.easyzic.com/annuaire/etablissements/studio-d-enregistrement-age-of-sound,205133.html","https://www.easyzic.com/annuaire/etablissements/studio-d-enregistrement-age-of-sound,205133.html"
candidate,65,,,,ai_classify_retry_chunk_1_1.jsonl,single,obs_legacy-source-records_a121bb189e,obs_legacy-source-records_a121bb189e,new,0,non indiqué,third party directory profile,,0.75,,,everest_studio_group_,77,Fiche annuaire d'un établissement unique avec adresse; aucune information visible de location ou tarifs d'espace.,"city, email, phone, rental_page_url",Fiche annuaire d'un établissement unique avec adresse; aucune information visible de location ou tarifs d'espace.,65,4/8,ai_adaptive_extracted,2026-06-20,third_party_directory_profile,in_scope,no,2026-06-20,48.591189,2.593283,"city, email, phone, rental_page_url",Everest Studio Group,1,third_party_directory_profile,0,non indiqué,yes,Fiche annuaire d'un établissement unique avec adresse; aucune information visible de location ou tarifs d'espace.,,,0.55,unclear,0.75,easyzic.com,S3,"https://www.easyzic.com/annuaire/etablissements/everest-studio-group,385109.html",,,"https://www.easyzic.com/annuaire/etablissements/everest-studio-group,385109.html"
candidate,88,,,,ai_classify_retry_chunk_1_1.jsonl,single,venue_venue_letangpresent.fr_location pour ateliers et stages_,venue_venue_letangpresent.fr_location pour ateliers et stages_,to_contact,0,,official rental page multi space,,0.75,,contact@letangpresent.fr,l_tang_pr_sent_,92,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.","capacity, city, phone, postal_code","Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",88,4/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"capacity, city, phone, postal_code",L’Étang Présent,1,official_rental_page_multi_space,0,tarifs/disponibilités via SimplyBook.me; devis personnalisé par mail,no,,,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",0.85,possible,0.75,letangpresent.fr,S3,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/
candidate,75,,,,ai_classify_retry_chunk_1_1.jsonl,extracted_from_listing,venue_venue_letangpresent.fr_location pour ateliers et stages_,venue_venue_letangpresent.fr_location pour ateliers et stages__x0_060c31c215,to_contact,0,jusqu'à 9 personnes sur tapis; 12 personnes en cercle,official rental page multi space,,0.65,,,l_tang_pr_sent_grande_salle_,92,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.","city, email, phone, postal_code, price","Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",75,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"city, email, phone, postal_code, price",L’Étang Présent - Grande Salle,1,official_rental_page_multi_space,0,,no,,,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",0.85,possible,0.65,letangpresent.fr,S3,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/
candidate,75,,,,ai_classify_retry_chunk_1_1.jsonl,extracted_from_listing,venue_venue_letangpresent.fr_location pour ateliers et stages_,venue_venue_letangpresent.fr_location pour ateliers et stages__x1_2e4d20ff03,to_contact,0,jusqu'à 9 personnes sur tapis; nuitée possible pour 4 personnes en complément du gîte,official rental page multi space,,0.65,,,l_tang_pr_sent_yourte_traditionnelle_,92,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.","city, email, phone, postal_code, price","Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",75,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"city, email, phone, postal_code, price",L’Étang Présent - Yourte traditionnelle,1,official_rental_page_multi_space,0,,no,,,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",0.85,possible,0.65,letangpresent.fr,S3,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/
candidate,75,,,,ai_classify_retry_chunk_1_1.jsonl,extracted_from_listing,venue_venue_letangpresent.fr_location pour ateliers et stages_,venue_venue_letangpresent.fr_location pour ateliers et stages__x2_40688e6499,to_contact,0,jusqu'à 10 personnes,official rental page multi space,,0.65,,,l_tang_pr_sent_cuisine_commune_,92,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.","city, email, phone, postal_code, price","Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",75,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"city, email, phone, postal_code, price",L’Étang Présent - Cuisine commune,1,official_rental_page_multi_space,0,,no,,,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",0.85,possible,0.65,letangpresent.fr,S3,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/
candidate,75,,,,ai_classify_retry_chunk_1_1.jsonl,extracted_from_listing,venue_venue_letangpresent.fr_location pour ateliers et stages_,venue_venue_letangpresent.fr_location pour ateliers et stages__x3_13e031869b,to_contact,0,consultations individuelles,official rental page multi space,,0.65,,,l_tang_pr_sent_salle_zen_,92,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.","city, email, phone, postal_code, price","Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",75,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"city, email, phone, postal_code, price",L’Étang Présent - Salle Zen,1,official_rental_page_multi_space,0,,no,,,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",0.85,possible,0.65,letangpresent.fr,S3,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/
candidate,75,,,,ai_classify_retry_chunk_1_1.jsonl,extracted_from_listing,venue_venue_letangpresent.fr_location pour ateliers et stages_,venue_venue_letangpresent.fr_location pour ateliers et stages__x4_a90b0db933,to_contact,0,jusqu'à 6 personnes,official rental page multi space,,0.65,,,l_tang_pr_sent_co_g_te_,92,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.","city, email, phone, postal_code, price","Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",75,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"city, email, phone, postal_code, price",L’Étang Présent - Éco-gîte,1,official_rental_page_multi_space,0,,no,,,"Page officielle de L’Étang Présent dédiée à la location d'espaces bien-être; elle décrit plusieurs espaces louables avec capacités, usages, réservation et contact.",0.85,possible,0.65,letangpresent.fr,S3,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/,https://letangpresent.fr/location-salle-bien-etre-hauts-de-france/
candidate,55,,,,ai_classify_retry_chunk_2.jsonl,single,venue_venue_yogamania.fr_les centres yogamania_,venue_venue_yogamania.fr_les centres yogamania_,new,0,,multi venue listing,,0.75,,,yogamania_,78,"Page listant les centres/cours Yogamania, pas des salles proposées à la location.","address, capacity, city, email, phone, postal_code, price, rental_page_url","Page listant les centres/cours Yogamania, pas des salles proposées à la location.",55,0/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"address, capacity, city, email, phone, postal_code, price, rental_page_url",Yogamania,1,multi_venue_listing,0,,yes,"Page listant les centres/cours Yogamania, pas des salles proposées à la location.",,,0.55,unclear,0.75,yogamania.fr,S3,https://www.yogamania.fr/les-centres-yogamania/,,,https://www.yogamania.fr/les-centres-yogamania/
