name,city,department,is_aggregator,aggregator_domain,missing_formal_fields,email_questions,contact,price_text,capacity_text,address,source_url,formal_extraction_status,formal_scrape_http_status
L’Espace culturel & associatif,,91,no,lesmolieres.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.lesmolieres.fr/lespace-culturel-associatif-guy-jean-baptiste-target/,scraped,200
Associations des Molières,,91,no,lesmolieres.fr,"prix, capacité",Confirmer prix; Confirmer capacité,lepanierdesindiens@gmail.com; lesamis.eglisedesmolieres@yahoo.com; assoartsetphotos@gmail.com; sportsetloisirsdesmolieres@gmail.com; upi.les.molieres@gmail.com; 06 82 26 37 65; 01 60 12 12 10; 01 60 12 22 21; 01 60 12 15 47; 01 60 12 10 98,,,1 place de la Mairie Président : M Jeannik MARCAULT,https://www.lesmolieres.fr/associations-des-molieres/,scraped,200
Voir profil,,95,no,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,100m2; 26m2,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/covent-garden-studios-16777,scraped,200
Voir profil,,95,no,evenementielpourtous.com,"prix, capacité",Confirmer prix; Confirmer capacité,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/les-salles-du-bord-de-l-oise-940,scraped,200
Voir profil,,95,no,evenementielpourtous.com,"prix, capacité",Confirmer prix; Confirmer capacité,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/l-espace-lumiere-136205,scraped,200
Guide d’accès,,95,no,espace-jules-cesar.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://espace-jules-cesar.fr/wp-content/uploads/2026/03/Guide-pratique-Ou-trouver-lEspace-Jules-Cesar.pdf,scraped,200
Nos salles de soirée entreprise en France,Châtillon,92,yes,funbooker.com,"adresse précise, contact, capacité",Confirmer adresse précise; Confirmer contact; Confirmer capacité,,83 € / personne; 83 €; 50 € / personne; 50 €,,,https://www.funbooker.com/fr/category/soiree-entreprise,scraped,200
Cristal 91,,91,yes,abcsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.abcsalles.com/lieu/cristal-91,fetch_failed,
Palais 91,,91,yes,abcsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.abcsalles.com/lieu/palais-91,fetch_failed,
Salles de réunion,Châtillon,92,yes,funbooker.com,"adresse précise, contact, capacité",Confirmer adresse précise; Confirmer contact; Confirmer capacité,,120 € / demi-journée; 120 €; 83 € / personne; 83 €,,,https://www.funbooker.com/fr/category/salles-de-reunion,scraped,200
Salles de formation,Châtillon,92,yes,funbooker.com,"adresse précise, contact",Confirmer adresse précise; Confirmer contact,,120 € / demi-journée; 120 €; 83 € / personne; 83 €,240 m2; 20 personnes; 300 m2; 100 m2,,https://www.funbooker.com/fr/category/salles-de-formation,scraped,200
salles pas chères dans le Val-d’Oise (95),,95,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-pas-cher-val-d-oise-95,fetch_failed,
Salle de réunion Paris,Châtillon,92,yes,funbooker.com,"adresse précise, contact",Confirmer adresse précise; Confirmer contact,,200 €; 300 € / demi-journée; 900 € / demi-journée; 80 € / personne,50 personnes; 105m²; 83m²; 115m²,,https://www.funbooker.com/fr/category/salles-de-reunion/paris,scraped,200
Formats de réunions,,95,no,espace-jules-cesar.fr,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,w.lopes@valdoisecommunication.fr; +33184244218; 01 84 24 42 18,,8 personnes; 20 personnes; 30 personnes,,https://espace-jules-cesar.fr/category/formats-de-reunions/,scraped,200
Blog,,95,no,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,145 €; 245 €; 195 €; 345 €,8 personnes; 20 personnes; 30 personnes; 25m²,,https://espace-jules-cesar.fr/blog/,scraped,200
Options et services complémentaires,,95,yes,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,145 €; 245 €; 195 €; 345 €,8 personnes; 20 personnes; 30 personnes; 25m²,,https://espace-jules-cesar.fr/options-services-location-salle-osny/,scraped,200
Réservation,,95,no,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,145€; 245€ journée; 195€; 345€ journée,8 personnes; 20 personnes; 30 personnes; 25m²,,https://espace-jules-cesar.fr/reservation/,scraped,200
Salle 10-20 personnes,,95,yes,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,à partir de 145 €; 245 €; 245€; 145€,20 personnes; 8 personnes; 30 personnes; 25m²,,https://espace-jules-cesar.fr/location-de-salle-de-reunion-20-personnes-a-cergy-pontoise/,scraped,200
Où manger autour d’Espace Jules César ?,,95,no,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,145 €; 245 €; 195 €; 345 €,8 personnes; 20 personnes; 30 personnes; 25m²,,https://espace-jules-cesar.fr/ou-manger-autour-despace-jules-cesar-osny/,scraped,200
Location de salles,Châtillon,92,yes,chatillon-en-vendelais.fr,prix,Confirmer prix,accueil.mairie@chatillon-en-vendelais.fr; 02.99.76.06.22,,250 places; 299 places; 80 personnes,3 place de l'église 35210 Châtillon-en-Vendelais Tarifs : Voir les disponibilités var indisponibil,https://www.chatillon-en-vendelais.fr/equipements/,scraped,200
Étude d’aménagement du centre-bourg,Châtillon,92,yes,chatillon-en-vendelais.fr,capacité,Confirmer capacité,accueil.mairie@chatillon-en-vendelais.fr; 02 99 76 06 22,50 €; 05 €; 00 €; 95 €,,3 Place de l'Église 35210 Châtillon-en-Vendelais 02 99 76 06 22 accueil.mairie@chatillon-en-vendel,https://www.chatillon-en-vendelais.fr/etude-revitalisation-du-centre-bourg/,scraped,200
Bureau individuel,,95,no,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,à partir de 60 €; 860 € par mois; 140€; 860€,25m²; 8 personnes; 20 personnes; 30 personnes,,https://espace-jules-cesar.fr/location-bureau-privatif-25m2-cergy-pontoise/,scraped,200
Espace jeunes,Châtillon,92,yes,chatillon-en-vendelais.fr,"prix, capacité",Confirmer prix; Confirmer capacité,enfjeune@chatillon-en-vendelais.fr; accueil.mairie@chatillon-en-vendelais.fr; 02.99.76.06.22; 06.42.79.20.78; 02 99 76 06 22,,,2 rue de la gare 35210 Châtillon-en-Vendelais Contact : 02.99.76.06.22 et 06.42.79.20.78 enfjeun,https://www.chatillon-en-vendelais.fr/espace-jeunes/,scraped,200
Salle 2-8 personnes,,95,yes,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,à partir de 60 €; 860 € par mois; 80€; 140€,8 personnes; 20 personnes; 30 personnes; 25m2,,https://espace-jules-cesar.fr/location-salle-reunion-2-8-personnes-cergy-pontoise/,scraped,200
Salle 20-30 personnes,,95,yes,espace-jules-cesar.fr,adresse précise,Confirmer adresse précise,+33184244218; 01 84 24 42 18,à partir de 195 €; 345 €; 345€; 195€,30 personnes; 8 personnes; 20 personnes; 25 m²,,https://espace-jules-cesar.fr/location-de-salle-de-reunion-30-personnes-a-cergy-pontoise/,scraped,200
Répertoire des associations,Châtillon,92,yes,chatillon-en-vendelais.fr,"prix, capacité",Confirmer prix; Confirmer capacité,accueil.mairie@chatillon-en-vendelais.fr; 02 99 76 06 22,,,3 Place de l'Église 35210 Châtillon-en-Vendelais 02 99 76 06 22 accueil.mairie@chatillon-en-vendel,https://www.chatillon-en-vendelais.fr/sports-culture-loisirs/repertoire-des-associations/,scraped,200
Associations sportives,Châtillon,92,yes,chatillon-en-vendelais.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,acvp.secretariat@gmail.com; associationchatillondanse@gmail.com; houlaaamob@gmail.com; dojovitreen@gmail.com; 06.10.03.76.03; 06 52 53 56 33; 07 50 45 91 40; 06.70.34.54.04,,,,https://www.chatillon-en-vendelais.fr/annuaire/associations-sportives/,scraped,200
"Associations culturelles, loisirs et autres",Châtillon,92,yes,chatillon-en-vendelais.fr,"prix, capacité",Confirmer prix; Confirmer capacité,travers.jean-paul@hotmail.fr; philippe.gougeon@wanadoo.fr; pannetier.agnes@wanadoo.fr; chatillonloisirs@gmail.com; 06 28 28 06 18; 02.99.76.16.50; 02.99.76.10.11; 02.99.76.09.19; 06.38.51.57.35,,,14 place de l'église Contacts : 02.99.76.16.50 philippe.gougeon@wanadoo.fr En savoir plus Associati,https://www.chatillon-en-vendelais.fr/annuaire/associations-culturelles-et-loisirs/,scraped,200
Associations citoyennes,Châtillon,92,yes,chatillon-en-vendelais.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@leharaultdanslevent.fr; gi.jy.brault@orange.fr; 02 99 76 00 46,,,3 place de l'église 35210 Châtillon-en-Vendelais Contacts : 02 99 76 00 46 contact@leharaultdansle,https://www.chatillon-en-vendelais.fr/annuaire/associations-citoyennes/,scraped,200
CGR Torcy - Marne-la-Vallée,,94,yes,abcsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.abcsalles.com/lieu/cinema-cgr-torcy-marne-la-vallee,fetch_failed,
Loft Privé,Cachan,94,yes,abcsalles.com,adresse précise,Confirmer adresse précise,+33684075700; 0877236732; 0973600000,Dès 550 €; à partir de 550€; à partir de 1100€; à partir de 800€,150 m²; 50 pers; 75 personnes; 30 m²,,https://www.abcsalles.com/lieu/le-loft-prive,scraped,200
Les espaces publics,Bagneux,92,no,bagneux92.fr,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,01 42 31 60 00; 01 45 47 62 00,,000 m2,,https://www.bagneux92.fr/351/ma-mairie/les-dossiers-de-bm/les-espaces-publics.htm,scraped,200
Le Grand Dôme,Châtillon,92,yes,abcsalles.com,contact,Confirmer contact,,000 €; À partir de 140 €; 140 €,8000 pers; 800 places; 3600 m²; 6400 personnes,1 rue du Grand Dôme 91140 Villebon-sur-Yvette Voir le plan Accès en voiture Accès via A6,https://www.abcsalles.com/lieu/grand-dome,scraped,200
Espace seniors,Bagneux,92,no,bagneux92.fr,capacité,Confirmer capacité,01 45 47 62 00; 01 42 31 62 12; 01 42 31 60 14; 01 42 31 60 00,650 €; 800 €; 25 € par; 2 €,,57 avenue Henri-Ravera 92220 Bagneux 01 42 31 60 00 Contacter par e-mail Lundi,https://www.bagneux92.fr/140/a-tout-age/senior/espace-seniors.htm,scraped,200
5ème arr. 250 Le Philanthro-Lab à partir de 6 750 € HT,Montrouge,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,750 €; 200 €; 150 €; 500 €,372m2; 66m2; 250 personnes; 150 personnes,,https://www.snapevent.fr/location-de-salle/paris/philanthro-lab-3659,scraped,200
18ème arr. 350 Le Hasard Ludique à partir de 3 000 € HT,Montrouge,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,000 €; 104 €; 119 €; 750 €,280m2; 300m2; 350 personnes; 90 personnes,,https://www.snapevent.fr/location-de-salle/paris/hasard-ludique-3294,scraped,200
"7ème arr. 200 Hôtel de Poulpry, Maison des Polytechniciens à partir de 7 000 € HT",Montrouge,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,000 €; 140 €; 155 €; 750 €,719m2; 100m2; 200 personnes; 170 personnes,,https://www.snapevent.fr/location-de-salle/paris/hotel-poulpry-maison-polytechniciens-1964,scraped,200
Événement Lyon,Montrouge,92,yes,snapevent.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,,,,https://www.snapevent.fr/location-de-salle/lyon,scraped,200
le studio,Montrouge,92,no,studiolenvol.com,prix,Confirmer prix,contact@studiolenvol.com; +33 6 63 70 30 15; 06 63 70 30 15,,65 m²; 65m²; 20 personnes; 35m²,"34 rue de la Montagne Sainte-Geneviève""",https://www.studiolenvol.com/studio-paris.html,scraped,200
accueil,Montrouge,92,no,studiolenvol.com,prix,Confirmer prix,contact@studiolenvol.com; +33 6 63 70 30 15; 06 63 70 30 15,,35 m²; 65m²,"34 rue de la Montagne Sainte-Geneviève""",https://www.studiolenvol.com/index.html,scraped,200
cours,Montrouge,92,no,studiolenvol.com,"prix, capacité",Confirmer prix; Confirmer capacité,contact@studiolenvol.com; +33 6 63 70 30 15; 06 63 70 30 15,,,"34 rue de la Montagne Sainte-Geneviève""",https://www.studiolenvol.com/cours-danse.html,scraped,200
stages,Montrouge,92,no,studiolenvol.com,capacité,Confirmer capacité,classique@lib-arte.fr; +33663703015; 06 63 70 30 15,45 €; 80 €; 55 €; 95 €,,"34 rue de la Montagne Sainte-Geneviève""",https://www.studiolenvol.com/stages-danse-classique-paris.html,scraped,200
Aupra Dance - La Salle Fred Astaire,Bagneux,92,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/5324-aupra-dance-salle-fred-astaire,fetch_failed,
Obtenir un devis,Bagneux,92,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/5323-aupra-dance-salle-gene-kelly,fetch_failed,
06 63 70 30 15,Montrouge,92,no,studiolenvol.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.studiolenvol.com/img/ballons-coeur.jpg,scraped,200
Cours de gym respiratoire,Montrouge,92,no,studiolenvol.com,"prix, capacité",Confirmer prix; Confirmer capacité,contact@studiolenvol.com; +33 6 63 70 30 15; 06 70 44 44 43; 06 63 70 30 15,,,"34 rue de la Montagne Sainte-Geneviève""",https://www.studiolenvol.com/cours-gymnastique-respiratoire-paris.html,scraped,200
Cours de K-Pop,Montrouge,92,no,studiolenvol.com,"prix, capacité",Confirmer prix; Confirmer capacité,contact@studiolenvol.com; +33 6 63 70 30 15; 06 63 70 30 15,,,"34 rue de la Montagne Sainte-Geneviève""",https://www.studiolenvol.com/cours-kpop-paris.html,scraped,200
Cours de danse classique,Montrouge,92,no,studiolenvol.com,capacité,Confirmer capacité,contact@studiolenvol.com; classique@lib-arte.fr; +33 6 63 70 30 15; 06 63 70 30 15,12 €; 15 €; 50 €; 120 €,,"34 rue de la Montagne Sainte-Geneviève""",https://www.studiolenvol.com/cours-danse-classique-paris.html,scraped,200
Utilisez notre formulaire Google pour faire une demande de réservation de studio,Montrouge,92,no,forms.gle,"adresse précise, contact, prix",Confirmer adresse précise; Confirmer contact; Confirmer prix,,,65m²; 35m²,,https://forms.gle/DPHZkEb1M4uo5Xb48,scraped,200
"L'Île-de-France, destination première pour les séminaristes et congressistes",Châtillon,92,yes,abcsalles.com,"adresse précise, contact",Confirmer adresse précise; Confirmer contact,,2 €; 4 € par personne; 5 €; 12 €,000 m²,,https://www.abcsalles.com/mag/actualite/ile-france-destination-premiere-seminaristes-congressistes,scraped,200
INSCRIPTION,Montrouge,92,no,association-rds.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.association-rds.com/inscriptions.php,scraped,200
CONTACT,Montrouge,92,no,association-rds.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,rdanses@gmail.com; ciyadanse@live.fr; association-rds@live.fr; 333holi-therapie@gmail.com; labeltango@laposte.net; 06 65 06 76 45; 06 09 20 63 87; 06 02 53 41 23; 06 24 15 66 29; 06 07 53 85 15,,,,https://www.association-rds.com/contact.php,scraped,200
Actualités,Montrouge,92,no,association-rds.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.association-rds.com/actualites.php,scraped,200
Présentation,Montrouge,92,no,association-rds.com,"contact, prix, capacité",Confirmer contact; Confirmer prix; Confirmer capacité,,,,20 avenue Emile Boutroux,https://www.association-rds.com/presentation.php,scraped,200
Eveil danse,Montrouge,92,no,association-rds.com,"adresse précise, capacité",Confirmer adresse précise; Confirmer capacité,rdanses@gmail.com; 06.65.06.76.45,40 €,,,https://www.association-rds.com/eveil-danse.php,scraped,200
Cours enfants,Montrouge,92,no,association-rds.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.association-rds.com/cours-enfants.php,scraped,200
Planning,Montrouge,92,no,association-rds.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.association-rds.com/planning-des-cours.php,scraped,200
Eveil artistique,Montrouge,92,no,association-rds.com,"adresse précise, capacité",Confirmer adresse précise; Confirmer capacité,rdanses@gmail.com; 06.65.06.76.45,40 €,,,https://www.association-rds.com/eveil-artistique.php,scraped,200
Danse moderne contemporaine,Montrouge,92,no,association-rds.com,"adresse précise, capacité",Confirmer adresse précise; Confirmer capacité,rdanses@gmail.com; 06.65.06.76.45,40 €; 5 €; 15 €,,,https://www.association-rds.com/danse-contemporaine.php,scraped,200
Danse orientale,Montrouge,92,no,association-rds.com,"adresse précise, capacité",Confirmer adresse précise; Confirmer capacité,ciyadanse@live.fr; 06 09 20 63 87,370 €; 40 €; 465 €; 15 €,,,https://www.association-rds.com/danse-orientale.php,scraped,200
Accueil,Montrouge,92,no,association-rds.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.association-rds.com/index.php,scraped,200
PLAN D'ACCES,Montrouge,92,no,association-rds.com,"contact, prix, capacité",Confirmer contact; Confirmer prix; Confirmer capacité,,,,"20 avenue Emile Boutroux 92120 Montrouge . Métro : Ligne 4 arrêt ""Mairie de Montrouge"" - Sortie Beff",https://www.association-rds.com/plan-d-acces.php,scraped,200
On en parle,Châtillon,92,yes,abcsalles.com,"contact, capacité",Confirmer contact; Confirmer capacité,,2 €; 4 € par personne; 5 €; 12 €,,"18 Rue Marbeuf""",https://www.abcsalles.com/mag/actualite/on-en-parle,scraped,200
Centres de santé,Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 15 08 09; 01 46 15 08 80,,,13 avenue du Chaperon Vert 94110 Arcueil 01 46 15 08 09 Site internet Contact Centre Maï Politzer 3,https://www.arcueil.fr/la-ville/nos-politiques-publiques/solidarite/sante/centres-de-sante/,scraped,200
Associations sportives,Arcueil,94,yes,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 45 47 83 16; 09 53 55 56 86; 01 45 47 11 58; 0665337689; 0759598672,,,15 Rue Emile Raspail,https://www.arcueil.fr/demarches-et-services/associations/annuaire-des-associations/?f=1&categorie=associations&sous-categorie=sports-et-loisirs&sous-categorie-2=&recherche=,scraped,200
Espace 10-13,Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 65 21 39; 01 46 15 08 80,,,16 rue du Colonel Fabien 94110 Arcueil 01 46 65 21 39 Ce contenu vous a-t-il été utile ? Oui Non,https://www.arcueil.fr/demarches-et-services/familles-et-education/enfance-et-scolarite/espace-10-13/,scraped,200
Salle Le Mas,,95,yes,bastide95.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.bastide95.com/location-salle-le-mas/,fetch_failed,
Salle La Villa,,95,yes,bastide95.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.bastide95.com/location-salle-val-d-oise-la-villa/,fetch_failed,
MARIAGE,,95,no,bastide95.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.bastide95.com/salle-de-mariage-95/,fetch_failed,
événement privé,,95,yes,bastide95.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.bastide95.com/location-de-salle-paris-evenements-prives/,fetch_failed,
Centre Maï Politzer,Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 15 08 09; 01 46 15 08 80,,,3 rue du 8 mai 1945 dans les anciens locaux du centre municipal de santé,https://www.arcueil.fr/demarches-et-services/solidarite-et-sante/sante/centre-mai-politzer/,scraped,200
Centre-Sud-Est,Villejuif,94,no,villejuif.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,01 45 59 20 00,,,,https://www.villejuif.fr/decouvrir-villejuif/vie-de-quartier/centre-sud-est,scraped,200
Centres de protection maternelle et infantile,Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 56 71 41 48; 01 56 71 41 67; 01 56 71 41 66; 01 46 15 08 80,,,5 rue Berthollet,https://www.arcueil.fr/demarches-et-services/solidarite-et-sante/sante/centres-de-protection-maternelle-et-infantile/,scraped,200
Maîtrise de la population animale sur l’espace public,Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 71 56 03 67; 06 08 43 86 95; 01 46 15 08 80,,,42 rue Cauchy 94110 Arcueil 01 71 56 03 67 Ce contenu vous a-t-il été utile ? Oui Non Pied de pag,https://www.arcueil.fr/demarches-et-services/solidarite-et-sante/hygiene/maitrise-de-la-population-animale-sur-lespace-public/,scraped,200
La page dédié au bénévolat associatif à Villejuif,Villejuif,94,yes,villejuif.fr,"prix, capacité",Confirmer prix; Confirmer capacité,vie-associative@villejuif.fr; 01 53 42 31 33; 06 26 26 35 41; 06 47 61 80 45; 01 42 11 07 95; 06 65 03 19 86,,,17 place Maurice Thorez – Villejuif à 10 minutes à pied du métro L.7 – arrêt Paul Vaillant Couturie,https://www.villejuif.fr/associations/recherche-de-benevoles,scraped,200
"Formulaire de reservation de salles ponctuelle pour les associations (PDF, 144 ko)",Villejuif,94,no,villejuif.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0 129 000000; 010011 0000; 010277 0000; 010447 0000; 010688 0000,,,,https://www.villejuif.fr/fileadmin/mediatheque/villejuif/Surheader/Associations/Demande-salle-associations-2026.pdf,scraped,200
"Formulaire de reservation de salles ponctuelle pour les partis politiques (PDF, 143 ko)",Villejuif,94,no,villejuif.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0 133 000000; 010107 0000; 010276 0000; 010413 0000; 010443 0000,,,,https://www.villejuif.fr/fileadmin/mediatheque/villejuif/Surheader/Associations/Demande-salle-parti-politique-2026.pdf,scraped,200
Annuaire des associations,Villejuif,94,yes,villejuif.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,01 45 59 20 00,,,,https://www.villejuif.fr/toutes-les-associations,scraped,200
Centre de santé Marcel Trigon,Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 15 08 09; 0800 08 11 11; 01 46 15 08 80,,,13 avenue du Chaperon-Vert,https://www.arcueil.fr/demarches-et-services/solidarite-et-sante/sante/centre-municipal-et-universitaire-de-sante-marcel-trigon/,scraped,200
service des associations,Villejuif,94,no,villejuif.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 86 93 31 40; 01 45 59 20 00,,,6 rue Georges Lebigot,https://www.villejuif.fr/tous-les-services/service-de-la-vie-associative,scraped,200
Espace Formations Paris-Villejuif,Villejuif,94,no,fr.mappy.com,"prix, capacité",Confirmer prix; Confirmer capacité,espace-paris-villejuif@orange.fr; 0760041640; 02 47 61 66 44; 0760058640; 01 49 58 30 00; 0260609160,,,100 av Stalingrad,https://fr.mappy.com/poi/63e0c848692e9b6d11b7334e,scraped,200
"2026_-_BILAN_DE_SUBVENTION_-_AIDE_AU_PROJET_2025.pdf (PDF, 881 ko)",Villejuif,94,no,villejuif.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,K@48G9-.BYBGNPTUT; 0 542 94 94 45; 06 1005 1005; 06 1006 1006; 06 1009 1009; 0 456 21 21 45,,,,https://www.villejuif.fr/fileadmin/mediatheque/villejuif/Surheader/Associations/2026_-_BILAN_DE_SUBVENTION_-_AIDE_AU_PROJET_2025.pdf,scraped,200
"Réclamation, intervention espaces verts",Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,chosen-sprite@2x.png; 01 46 15 08 80,,,42 rue Cauchy BP 80037 94110 Arcueil Nous contacter 01 46 15 08 80 Horaires d'ouverture Lundi : d,https://www.arcueil.fr/demarches-et-services/espaces-verts-et-nature-en-ville/reclamation-intervention/,scraped,200
"2026_-_DEMANDE_DE_SUBVENTION_-_AIDE_AUX_PROJETS.pdf (PDF, 1,04 mo)",Villejuif,94,no,villejuif.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,K@48G9-.BYBGNPTUT,,,,https://www.villejuif.fr/fileadmin/mediatheque/villejuif/Surheader/Associations/2026_-_DEMANDE_DE_SUBVENTION_-_AIDE_AUX_PROJETS.pdf,scraped,200
Espaces verts,Arcueil,94,no,arcueil.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 15 08 80,,,58 avenue François-Vincent Raspail) et Gentilly. C’est un véritable poumon vert au cœur de la ville,https://www.arcueil.fr/demarches-et-services/espaces-verts-et-nature-en-ville/parcs-et-jardins/,scraped,200
Location de salles autour de moi,Villejuif,94,yes,fr.mappy.com,"prix, capacité",Confirmer prix; Confirmer capacité,0830059273; 0610029069; 0560018964; 0990015899; 0690006935,,,1 Rue D'aiguillon,https://fr.mappy.com/activite/location-de-salles,scraped,200
Le Kremlin-Bicêtre,Le Kremlin-Bicêtre,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-le-kremlin-bicetre-94270,fetch_failed,
"2026_Demande_de_subvention_-_Fonctionnement.pdf (PDF, 760 ko)",Villejuif,94,no,villejuif.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,K@48G9-.BYBGNPTUT; 0 157 11 11 27; 0 456 21 21 45; 0 546 41 41 50; 0 638 51 51 54; 0 546 68 68 45,,,,https://www.villejuif.fr/fileadmin/mediatheque/villejuif/Surheader/Associations/2026_Demande_de_subvention_-_Fonctionnement.pdf,scraped,200
